@RELATION games
@ATTRIBUTE queryID	string
@ATTRIBUTE queryName	string
@ATTRIBUTE recommendationCount	real
@ATTRIBUTE Steamspyowners	real
@ATTRIBUTE isFree	real
@ATTRIBUTE categorySinglePlayer	real
@ATTRIBUTE categoryMultiplayer	real
@ATTRIBUTE categoryCoop	real
@ATTRIBUTE categoryMMO	real
@ATTRIBUTE categoryInAppPurchase	real
@ATTRIBUTE categoryIncludesLevelEditor	real
@ATTRIBUTE categoryVrSupport	real
@ATTRIBUTE genreIsNongame	real
@ATTRIBUTE genreIsIndie	real
@ATTRIBUTE genreIsAction	real
@ATTRIBUTE genreIsAdventure	real
@ATTRIBUTE genreIsCasual	real
@ATTRIBUTE genreIsStrategy	real
@ATTRIBUTE genreIsRPG	real
@ATTRIBUTE genreIsSimulation	real
@ATTRIBUTE genreIsEarlyAccess	real
@ATTRIBUTE genreIsFreeToPlay	real
@ATTRIBUTE genreIsSports	real
@ATTRIBUTE genreIsRacing	real
@ATTRIBUTE genreIsMMO	real
@ATTRIBUTE priceInitial	real
@ATTRIBUTE priceFinal	real


@DATA
33750,Prison-Tycoon-4:-Supermax,0,24212,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24.99,24.99
33760,Amelia-Earhart,0,1076,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.99,6.99
33770,Drakensang-The-River-of-Time,110,42685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.99,19.99
33790,Elizabeth-Find-M.D.---Diagnosis-Mystery---Season-2,0,12016,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.99,19.99
33900,Arma-2,1928,1165234,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,12.99,12.99
33900,Arma-2,1928,1165234,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,12.99,12.99
33930,Arma-2:-Operation-Arrowhead,15312,4131318,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,19.99,19.99
33950,The-Fish-Fillets-2,178,165898,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.99,4.99
33980,Pound-of-Ground,114,20446,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.99,9.99
33990,AlternativA,141,20805,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.99,12.99
34010,Alpha-Protocol,2593,481195,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14.99,14.99
34010,Alpha-Protocol,2593,481195,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14.99,14.99
34030,Napoleon:-Total-War,5919,2265365,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.99,19.99
34180,Vancouver-2010:-The-Official-Video-Game-of-the-Olympic-Winter-Games,0,10582,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
34190,Sonic-and-SEGA-All-Stars-Racing,451,223828,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.99,9.99
34272,Comix-Zone,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.99,2.99
34273,Crack-Down,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.99,2.99
34274,Ecco-the-Dolphin,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.99,2.99
34275,Gain-Ground,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.99,2.99
34276,Golden-Axe,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.99,2.99
34277,Shinobi-3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.99,2.99
34278,Sonic-3D-Blast,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,4.99
34279,Space-Harrier-II,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.99,2.99
34280,Vectorman,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.99,2.99
34281,Altered-Beast,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.99,2.99
34282,Shadow-Dancer,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.99,2.99
34283,Alex-Kidd-in-the-Enchanted-Castle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,2.99
34284,Bonanza-Bros,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.99,2.99
34285,Columns,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.99,2.99
34286,Dr.-Robotniks-Mean-Bean-Machine,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.99,4.99
34287,Ecco-Jr.,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.99,2.99
34288,Eternal-Champions,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.99,2.99
34289,Fatal-Labyrinth,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.99,2.99
34310,Galaxy-Force-II,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.99,2.99
34311,Kid-Chameleon,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,2.99
34312,Ristar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,2.99
34313,Sonic-Spinball,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.99,4.99
34314,Super-Thunder-Blade,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.99,2.99
34315,Alien-Storm,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.99,2.99
34316,Bio-Hazard-Battle,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.99,2.99
34317,Columns-III,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.99,2.99
34318,Decap-Attack,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,2.99
34319,Ecco-The-Tides-of-Time,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.99,2.99
34330,Total-War:-SHOGUN-2,15436,2950839,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24.99,24.99
34410,Death-to-Spies:-Moment-of-Truth,233,85012,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.99,9.99
34420,XIII-Century,0,71560,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.99,6.99
3900,Sid-Meiers-Civilization-IV,887,1422601,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.99,19.99
3990,Sid-Meiers-Civilization-IV:-Warlords,0,1174560,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.99,4.99
8800,Sid-Meiers-Civilization-IV:-Beyond-the-Sword,780,1193213,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.99,9.99
16810,Sid-Meiers-Civilization-IV:-Colonization,255,1180838,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.99,19.99
34500,Light-of-Altair,0,18473,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,14.99,14.99
34600,Order-of-War,225,182578,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.99,7.99
34630,Massive-Assault,0,3228,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.99,9.99
34640,Massive-Assault:-Phantom-Renaissance,0,2690,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.99,9.99
34650,Massive-Assault-Network-2,0,3766,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.99,14.99
34800,Chronicles-of-Mystery:-The-Scorpio-Ritual,0,26902,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.99,4.99
34810,Project-Freedom,0,22419,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.99,2.99
34820,Combat-Wings:-Battle-of-Britain,216,86267,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.99,4.99
34830,Sniper:-Ghost-Warrior,2105,984988,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.99,7.99
34870,Sniper-Ghost-Warrior-2,3682,843302,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.99,19.99
34900,Bad-Rats,11817,538946,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99
34920,Razor2:-Hidden-Skies,195,67256,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,9.99,9.99
35000,Mini-Ninjas,711,363721,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.99,9.99
35140,Batman:-Arkham-Asylum-GOTY-Edition,13356,2817761,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.99,19.99
35070,Floras-Fruit-Farm,0,47707,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.99,3.99
35130,Lara-Croft-and-the-Guardian-of-Light,1991,976738,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.99,9.99
35140,Batman:-Arkham-Asylum-GOTY-Edition,13356,2817761,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.99,19.99
35300,Warfare,0,38560,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.99,12.99
35310,Clutch,102,23853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9.99,9.99
35320,Insane-2,262,53446,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.99,14.99
35450,Rising-Storm/Red-Orchestra-2-Multiplayer,20235,2752478,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.99,19.99
35460,The-Ball,674,297362,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9.99,9.99
35480,Dwarfs!?,660,346145,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,9.99,9.99
35600,Big-Brain-Wolf,0,24750,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,9.99,9.99
35700,Trine,6891,1533260,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,14.99,14.99
35720,Trine-2,12617,2645586,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,19.99,19.99
35720,Trine-2,12617,2645586,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,19.99,19.99
35800,BRAINPIPE:-A-Plunge-to-Unhumanity,106,68512,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
36000,Foreign-Legion:-Buckets-of-Blood,261,83039,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.99,4.99
36100,Tradewinds-Classic,0,7353,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.99,4.99
36100,Tradewinds-Classic,0,7353,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.99,4.99
36100,Tradewinds-Classic,0,7353,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.99,4.99
36130,Tradewinds-Caravans,0,1614,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.99,14.99
36130,Tradewinds-Caravans,0,1614,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.99,14.99
36150,Westward,0,2332,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.99,14.99
36150,Westward,0,2332,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.99,14.99
36150,Westward,0,2332,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.99,14.99
36180,Cake-Mania,0,3228,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.99,14.99
36180,Cake-Mania,0,3228,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.99,14.99
36180,Cake-Mania,0,3228,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.99,14.99
36210,Monster-Mash,0,1614,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.99,4.99
36240,Kuros,0,1614,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.99,6.99
36270,Granny-in-Paradise,0,1076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99,14.99
36270,Granny-in-Paradise,0,1076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99,14.99
36270,Granny-in-Paradise,0,1076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99,14.99
36300,Cake-Mania-Main-Street,0,1973,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.99,6.99
36310,Westward-IV,0,2332,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6.99,6.99
36320,Iron-Roses,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.99,6.99
36620,Forsaken-World-,821,425238,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0
36900,Angle-of-Attack,0,897,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.99,9.99
36910,All-Aspect-Warfare,0,1076,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.99,9.99
37010,Ninja-Blade,114,15783,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.99,9.99
37030,UFO:-Extraterrestrials-Gold,124,96490,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.99,9.99
37100,Aztaka,0,37663,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,9.99,9.99
37210,Chocolatier:-Decadence-by-Design,0,6995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.99,9.99
37220,Cooking-Dash,0,8071,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.99,9.99
37230,Diaper-Dash,0,4125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.99,9.99
37240,Diner-Dash:-Hometown-Hero,0,10223,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.99,9.99
37250,Dream-Chronicles:-The-Chosen-Child,0,5919,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.99,14.99
37260,Emerald-City-Confidential,0,6277,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.99,9.99
37270,Wandering-Willows,0,3946,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14.99,14.99
37280,Wedding-Dash-2:-Rings-Around-the-World,0,5560,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.99,9.99
37290,Zenerchi,0,3587,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.99,9.99
37300,DinerTown-Tycoon,0,6815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.99,9.99
37310,DinerTown-Detective-Agency,0,4842,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.99,6.99
37320,NightShift-Code,0,5022,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.99,6.99
37330,NightShift-Legacy,0,4304,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.99,6.99
37340,Fitness-Dash,0,4304,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.99,6.99
37360,Mahjong-Roadshow,0,3946,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.99,6.99
37370,TriJinx,0,3587,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.99,6.99
37380,Valerie-Porter,0,4484,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.99,6.99
37390,Gemini-Lost,0,4484,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.99,6.99
37500,Magnetis,0,14527,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99,1.99
37600,Windosill,709,119626,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.99,2.99
37700,Darkest-of-Days,149,15245,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.99,19.99
37800,QuantZ,0,35511,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.99,9.99
37960,Jewel-Quest,0,5201,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.99,19.99
37960,Jewel-Quest,0,5201,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.99,19.99
37960,Jewel-Quest,0,5201,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.99,19.99
37960,Jewel-Quest,0,5201,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.99,19.99
38000,Mahjong-Quest,0,5560,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.99,9.99
38000,Mahjong-Quest,0,5560,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.99,9.99
38000,Mahjong-Quest,0,5560,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.99,9.99
38070,Coconut-Queen,0,1435,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9.99,9.99
38080,Build-A-Lot,0,3587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.99,9.99
38090,Build-A-Lot-2,0,3766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.99,9.99
38100,Build-A-Lot-3,0,3408,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.99,9.99
38110,Build-A-Lot-4,0,4663,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.99,9.99
38120,Farm-Frenzy,0,6098,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.99,4.99
38130,Farm-Frenzy-2,0,6457,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.99,4.99
38140,Farm-Frenzy-Pizza-Party,0,6277,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.99,4.99
38150,Farm-Frenzy-3,0,5739,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.99,9.99
38160,Farm-Frenzy-3-American-Pie,0,4484,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.99,9.99
38170,Cradle-of-Rome,0,3587,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.99,9.99
38180,Cradle-of-Persia,0,3049,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.99,9.99
38190,Romance-of-Rome,0,3049,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.99,9.99
38210,Roogoo,330,75686,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.99,1.99
100,Counter-Strike:-Condition-Zero-Deleted-Scenes,7073,10489261,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.99,9.99
659,Portal-2---Pre-order,73144,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.99,19.99
1309,SiN-Multiplayer,386,219883,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.99,9.99
1313,SiN,386,219883,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.99,9.99
2130,Dark-Messiah-of-Might-&-Magic-Multi-Player,2777,966336,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9.99,9.99
2525,Gumboy-Crazy-Features,0,72637,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.99,4.99
2545,RIP-2:-Strike-Back,291,137023,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.99,4.99
2550,RIP-3:-The-Last-Hero,291,137023,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.99,4.99
4240,Race-Dedicated-Server,126,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39.99,39.99
4932,Natural-Selection-2---Deluxe-DLC,7874,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,9.99,9.99
6129,Shank-pre-order,1233,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.99,9.99
8640,RACE-On,0,135768,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.99,7.99
9219,Rage,8174,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.99,9.99
10190,Call-of-Duty:-Modern-Warfare-2---Multiplayer,22245,5137828,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.99,19.99
12370,Jagged-Alliance-2:-Gold-Pack,0,69767,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.99,19.99
12380,Jagged-Alliance-2-Gold:-Unfinished-Business,0,69767,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.99,19.99
15280,Pacific-Fighters,879,2870,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.99,9.99
17340,Crysis-Wars,1131,847606,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.99,19.99
18049,Deathspank-Pre-order,419,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,14.99,14.99
18450,Crazy-Machines-1.5-New-from-the-Lab,0,50039,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9.99,9.99
18460,Crazy-Machines-1.5-Inventors-Training-Camp,0,50039,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9.99,9.99
21110,F.E.A.R.:-Extraction-Point,3985,1230338,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.99,9.99
21120,F.E.A.R.:-Perseus-Mandate,3985,1230338,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.99,9.99
22360,BRINK-Spec-Ops-DLC,2881,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.99,7.99
22362,BRINK-Doom-Pack-DLC,2881,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.99,7.99
22490,Fallout:-New-Vegas,41021,574636,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9.99,9.99
24043,Railworks-Class-20-Pack-DLC,8707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.99,29.99
24049,Railworks-Class-45-Pack-DLC,8707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.99,29.99
24058,Railworks-Evening-Star-DLC,8707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.99,29.99
24085,Railworks-Class56-DLC,8707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.99,29.99
25860,Sword-of-the-Stars,294,16680,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.99,9.99
33229,Tom-Clancys-Splinter-Cell-Conviction,1328,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.99,19.99
33530,Tropico-2:-Pirate-Cove,280,236024,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6.99,1.74
33910,Arma-2,1929,3194934,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,12.99,12.99
34019,Alpha-Protocol,2593,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14.99,14.99
34440,Sid-Meiers-Civilization-IV,888,1422601,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.99,19.99
34450,Sid-Meiers-Civilization-IV:-Warlords,0,1174560,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.99,4.99
34460,Sid-Meiers-Civilization-IV:-Beyond-the-Sword,780,1193213,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.99,9.99
34470,Sid-Meiers-Civilization-IV:-Colonization,255,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.99,19.99
35010,Batman:-Arkham-Asylum,13358,93620,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.99,19.99
35725,Goblin-Menace-DLC,12620,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,19.99,19.99
36110,Tradewinds-2,0,7353,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.99,4.99
